MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,VesselType,Length,Draft,Status
448222379,2026-08-26 19:00:00,26.5513,52.20216,11.2,313.3,316.0,MV CORAL,cargo,123.6,7.5,0
448222379,2026-08-26 19:10:00,26.57287,52.17715,11.6,313.5,315.0,MV CORAL,cargo,123.6,7.5,0
448222379,2026-08-26 19:20:00,26.59514,52.15132,11.1,314.3,319.0,MV CORAL,cargo,123.6,7.5,0
448222379,2026-08-26 19:30:00,26.6166,52.12642,11.3,312.2,315.0,MV CORAL,cargo,123.6,7.5,0
448222379,2026-08-26 19:40:00,26.63842,52.1011,11.5,313.7,317.0,MV CORAL,cargo,123.6,7.5,0
448222379,2026-08-26 19:50:00,26.66059,52.07537,11.0,312.5,314.0,MV CORAL,cargo,123.6,7.5,0
448222379,2026-08-26 20:00:00,26.68184,52.0507,10.8,313.7,318.0,MV CORAL,cargo,123.6,7.5,0
448222379,2026-08-26 20:10:00,26.70257,52.02664,10.7,312.7,311.0,MV CORAL,cargo,123.6,7.5,0
448222379,2026-08-26 20:20:00,26.72323,52.00265,11.2,313.6,318.0,MV CORAL,cargo,123.6,7.5,0
448222379,2026-08-26 20:30:00,26.74478,51.97762,11.4,314.5,314.0,MV CORAL,cargo,123.6,7.5,0
448222379,2026-08-26 20:40:00,26.76681,51.95202,11.3,313.1,317.0,MV CORAL,cargo,123.6,7.5,0
448222379,2026-08-26 20:50:00,26.78858,51.92673,10.9,314.8,318.0,MV CORAL,cargo,123.6,7.5,0
448222379,2026-08-26 21:00:00,26.80962,51.90228,11.3,313.8,315.0,MV CORAL,cargo,123.6,7.5,0
448222379,2026-08-26 21:10:00,26.8313,51.87708,10.5,314.3,314.0,MV CORAL,cargo,123.6,7.5,0
448222379,2026-08-26 21:20:00,26.8515,51.8536,11.2,314.7,314.0,MV CORAL,cargo,123.6,7.5,0
448222379,2026-08-26 21:30:00,26.87305,51.82854,10.9,313.8,314.0,MV CORAL,cargo,123.6,7.5,0
448222379,2026-08-26 21:40:00,26.89408,51.80409,11.2,314.1,317.0,MV CORAL,cargo,123.6,7.5,0
448222379,2026-08-26 21:50:00,26.91571,51.77893,10.9,314.1,318.0,MV CORAL,cargo,123.6,7.5,0
448222379,2026-08-26 22:00:00,26.93677,51.75443,10.8,314.1,312.0,MV CORAL,cargo,123.6,7.5,0
448222379,2026-08-26 22:10:00,26.95751,51.7303,11.1,313.1,313.0,MV CORAL,cargo,123.6,7.5,0
448222379,2026-08-26 22:20:00,26.97891,51.70539,11.7,312.7,310.0,MV CORAL,cargo,123.6,7.5,0
448222379,2026-08-26 22:30:00,27.00137,51.67924,10.9,315.7,313.0,MV CORAL,cargo,123.6,7.5,0
448222379,2026-08-26 22:40:00,27.02232,51.65485,11.2,313.6,311.0,MV CORAL,cargo,123.6,7.5,0
448222379,2026-08-26 22:50:00,27.04389,51.62974,11.1,316.4,318.0,MV CORAL,cargo,123.6,7.5,0
448222379,2026-08-26 23:00:00,27.06535,51.60474,11.0,314.6,311.0,MV CORAL,cargo,123.6,7.5,0
448222379,2026-08-26 23:10:00,27.08652,51.58008,10.8,315.0,317.0,MV CORAL,cargo,123.6,7.5,0
448222379,2026-08-26 23:20:00,27.10724,51.55594,11.5,313.5,313.0,MV CORAL,cargo,123.6,7.5,0
448222379,2026-08-26 23:30:00,27.12932,51.5302,11.4,314.3,313.0,MV CORAL,cargo,123.6,7.5,0
448222379,2026-08-26 23:40:00,27.15126,51.50463,10.8,314.1,317.0,MV CORAL,cargo,123.6,7.5,0
448222379,2026-08-26 23:50:00,27.17206,51.48038,10.9,314.6,315.0,MV CORAL,cargo,123.6,7.5,0
448222379,2026-08-27 00:00:00,27.19306,51.4559,11.4,314.8,312.0,MV CORAL,cargo,123.6,7.5,0
466206671,2026-08-26 00:00:00,26.75826,51.68815,0.6,97.5,97.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 00:10:00,26.75804,51.69005,0.0,98.6,95.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 00:20:00,26.75804,51.69005,0.1,96.3,102.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 00:30:00,26.75801,51.69029,0.4,97.5,94.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 00:40:00,26.75787,51.69149,0.5,97.1,94.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 00:50:00,26.75769,51.69298,0.0,96.9,93.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 01:00:00,26.75769,51.69298,0.0,98.2,96.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 01:10:00,26.75769,51.69298,0.2,96.8,98.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 01:20:00,26.75763,51.69356,0.6,97.1,99.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 01:30:00,26.75742,51.69535,0.0,99.0,96.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 01:40:00,26.75742,51.69535,0.4,97.4,99.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 01:50:00,26.75728,51.69647,0.3,97.0,101.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 02:00:00,26.75719,51.69729,0.0,98.3,96.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 02:10:00,26.75719,51.69729,0.2,97.0,98.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 02:20:00,26.75712,51.69787,0.0,97.7,98.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 02:30:00,26.75712,51.69787,0.0,97.4,98.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 02:40:00,26.75712,51.69787,0.0,97.4,94.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 02:50:00,26.75712,51.69787,0.7,98.6,98.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 03:00:00,26.75687,51.69999,0.4,95.5,90.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 03:10:00,26.75673,51.7012,0.0,96.1,97.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 03:20:00,26.75673,51.7012,0.2,98.4,94.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 03:30:00,26.75667,51.70166,0.2,97.5,99.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 03:40:00,26.7566,51.70228,0.0,98.9,97.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 03:50:00,26.7566,51.70228,0.5,96.7,100.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 04:00:00,26.7564,51.70396,0.1,97.2,99.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 04:10:00,26.75637,51.70422,0.0,94.8,88.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 04:20:00,26.75636,51.7043,0.4,98.7,103.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 04:30:00,26.75621,51.70558,0.1,96.2,96.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 04:40:00,26.75618,51.70588,0.1,96.5,102.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 04:50:00,26.75614,51.7062,0.7,98.0,97.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 05:00:00,26.7559,51.70823,0.0,99.0,98.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 05:10:00,26.7559,51.70823,0.0,98.0,96.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 05:20:00,26.75589,51.70832,0.1,96.1,101.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 05:30:00,26.75584,51.70874,0.1,98.7,97.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 05:40:00,26.75582,51.70896,0.1,96.3,100.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 05:50:00,26.75579,51.70917,0.0,97.0,98.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 06:00:00,26.75579,51.70917,0.1,95.8,97.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 06:10:00,26.75575,51.70957,0.3,97.1,97.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 06:20:00,26.75564,51.71049,0.1,97.4,94.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 06:30:00,26.75559,51.71092,0.1,98.5,94.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 06:40:00,26.75555,51.7112,0.0,96.1,100.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 06:50:00,26.75555,51.71122,0.1,96.6,98.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 07:00:00,26.75552,51.71146,0.0,96.5,93.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 07:10:00,26.75552,51.71146,0.0,98.9,95.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 07:20:00,26.75552,51.71146,0.2,96.7,100.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 07:30:00,26.75544,51.71213,0.0,97.5,98.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 07:40:00,26.75544,51.71213,0.7,98.1,96.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 07:50:00,26.7552,51.71423,0.3,99.6,93.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 08:00:00,26.7551,51.71507,0.0,97.3,96.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 08:10:00,26.7551,51.71507,0.0,96.2,102.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 08:20:00,26.75509,51.71512,0.0,97.3,101.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 08:30:00,26.75509,51.71512,0.1,96.5,93.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 08:40:00,26.75506,51.7154,0.0,96.7,98.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 08:50:00,26.75504,51.71553,0.0,98.3,98.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 09:00:00,26.75504,51.71553,0.1,98.9,96.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 09:10:00,26.75499,51.71599,0.0,96.9,97.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 09:20:00,26.75499,51.71599,0.1,96.7,91.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 09:30:00,26.75496,51.71623,0.0,97.9,98.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 09:40:00,26.75496,51.71623,0.4,99.5,100.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 09:50:00,26.75482,51.71746,0.4,98.3,103.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 10:00:00,26.75466,51.71883,0.6,98.4,100.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 10:10:00,26.75445,51.72057,0.0,97.5,96.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 10:20:00,26.75444,51.72072,0.3,96.8,97.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 10:30:00,26.75434,51.7215,0.0,99.2,97.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 10:40:00,26.75434,51.7215,0.2,99.0,98.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 10:50:00,26.75427,51.72216,0.5,96.3,105.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 11:00:00,26.7541,51.72358,0.4,97.7,102.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 11:10:00,26.75396,51.72473,0.0,97.2,102.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 11:20:00,26.75396,51.72473,0.0,98.1,99.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 11:30:00,26.75396,51.72473,0.6,95.9,102.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 11:40:00,26.75375,51.72656,0.0,97.1,94.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 11:50:00,26.75375,51.72656,0.0,97.9,94.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 12:00:00,26.75375,51.72656,0.3,96.8,94.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 12:10:00,26.75365,51.72743,0.0,97.8,97.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 12:20:00,26.75365,51.72743,0.1,98.2,101.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 12:30:00,26.75361,51.72777,0.0,96.5,98.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 12:40:00,26.7536,51.72784,0.2,96.0,95.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 12:50:00,26.75352,51.72851,0.0,97.3,95.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 13:00:00,26.75352,51.72851,0.3,95.9,93.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 13:10:00,26.75342,51.72936,0.0,97.3,93.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 13:20:00,26.75341,51.72941,0.0,97.1,96.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 13:30:00,26.75341,51.72941,0.1,96.8,102.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 13:40:00,26.75336,51.72984,0.2,96.7,98.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 13:50:00,26.75328,51.73052,0.1,98.7,96.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 14:00:00,26.75324,51.73093,0.3,97.5,102.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 14:10:00,26.75313,51.73183,0.4,97.7,97.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 14:20:00,26.75298,51.73313,0.2,97.3,103.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 14:30:00,26.75289,51.73383,0.1,97.1,96.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 14:40:00,26.75285,51.7342,0.0,98.1,95.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 14:50:00,26.75285,51.7342,0.4,96.2,98.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 15:00:00,26.75272,51.73535,0.4,95.3,104.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 15:10:00,26.75258,51.73654,0.0,97.6,99.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 15:20:00,26.75258,51.73654,0.3,97.8,100.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 15:30:00,26.75247,51.73741,0.2,99.3,99.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 15:40:00,26.75239,51.73812,0.6,98.4,92.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 15:50:00,26.75218,51.73994,0.8,96.9,102.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 16:00:00,26.7519,51.74226,0.1,98.6,95.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 16:10:00,26.75186,51.74259,0.3,97.2,102.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 16:20:00,26.75177,51.74338,0.2,98.4,91.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 16:30:00,26.7517,51.74403,0.1,97.9,98.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 16:40:00,26.75167,51.74427,0.3,97.1,98.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 16:50:00,26.75154,51.74532,0.4,95.2,99.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 17:00:00,26.7514,51.74654,0.0,96.6,99.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 17:10:00,26.75139,51.74659,0.4,98.5,97.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 17:20:00,26.75125,51.74784,0.3,98.4,97.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 17:30:00,26.75113,51.74882,0.0,96.9,100.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 17:40:00,26.75113,51.74882,0.1,96.5,92.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 17:50:00,26.7511,51.7491,0.3,97.0,98.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 18:00:00,26.75099,51.75005,0.4,96.2,97.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 18:10:00,26.75084,51.75131,0.1,97.9,101.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 18:20:00,26.75082,51.75149,0.0,98.1,101.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 18:30:00,26.75082,51.75149,0.1,97.4,99.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 18:40:00,26.7508,51.75165,0.2,98.1,99.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 18:50:00,26.75073,51.75223,0.0,98.5,101.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 19:00:00,26.75073,51.75223,0.1,96.0,97.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 19:10:00,26.75068,51.75268,0.1,96.4,96.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 19:20:00,26.75063,51.75314,0.0,98.1,98.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 19:30:00,26.75063,51.75314,0.0,97.8,97.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 19:40:00,26.75063,51.75314,0.2,97.1,95.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 19:50:00,26.75054,51.75384,0.0,97.0,98.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 20:00:00,26.75054,51.75384,0.1,97.3,96.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 20:10:00,26.75049,51.75427,0.0,100.0,95.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 20:20:00,26.75049,51.7543,0.0,100.8,99.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 20:30:00,26.75049,51.7543,0.0,98.3,95.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 20:40:00,26.75049,51.7543,0.3,97.3,96.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 20:50:00,26.75037,51.75531,0.5,98.1,100.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 21:00:00,26.75019,51.75686,0.2,97.1,99.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 21:10:00,26.75011,51.7575,0.4,97.6,103.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 21:20:00,26.74997,51.75874,0.3,97.7,98.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 21:30:00,26.74985,51.75971,0.1,96.2,97.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 21:40:00,26.7498,51.76012,0.2,97.1,99.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 21:50:00,26.74975,51.7606,0.1,98.3,99.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 22:00:00,26.74971,51.76092,0.1,96.1,103.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 22:10:00,26.74966,51.76136,0.1,97.4,96.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 22:20:00,26.74964,51.76156,0.0,99.0,102.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 22:30:00,26.74964,51.76156,0.2,97.4,99.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 22:40:00,26.74956,51.76221,0.1,97.3,99.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 22:50:00,26.74952,51.76258,0.0,97.7,98.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 23:00:00,26.74952,51.76258,0.3,96.9,100.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 23:10:00,26.74943,51.76335,0.0,96.9,96.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 23:20:00,26.74943,51.76335,0.0,98.5,95.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 23:30:00,26.74943,51.76335,0.0,98.8,96.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 23:40:00,26.74943,51.76335,0.1,96.5,100.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-26 23:50:00,26.74941,51.76351,0.3,98.2,99.0,FV ARABIAN,fishing,37.6,3.7,1
466206671,2026-08-27 00:00:00,26.74929,51.76447,0.1,97.0,95.0,FV ARABIAN,fishing,37.6,3.7,1
504826601,2026-08-26 00:00:00,26.7377,52.68362,14.3,162.7,166.0,MS CORAL,passenger,81.3,6.7,0
504826601,2026-08-26 00:10:00,26.69991,52.69746,14.9,163.2,162.0,MS CORAL,passenger,81.3,6.7,0
504826601,2026-08-26 00:20:00,26.7392,52.68306,14.5,342.6,342.0,MS CORAL,passenger,81.3,6.7,0
504826601,2026-08-26 00:30:00,26.77753,52.669,14.5,342.7,342.0,MS CORAL,passenger,81.3,6.7,0
504826601,2026-08-26 00:40:00,26.81572,52.65499,14.3,341.5,344.0,MS CORAL,passenger,81.3,6.7,0
504826601,2026-08-26 00:50:00,26.85334,52.64118,14.4,342.2,344.0,MS CORAL,passenger,81.3,6.7,0
504826601,2026-08-26 01:00:00,26.89144,52.62719,14.3,342.6,343.0,MS CORAL,passenger,81.3,6.7,0
504826601,2026-08-26 01:10:00,26.92929,52.61328,14.1,343.3,340.0,MS CORAL,passenger,81.3,6.7,0
504826601,2026-08-26 01:20:00,26.96658,52.59958,14.0,340.8,339.0,MS CORAL,passenger,81.3,6.7,0
504826601,2026-08-26 01:30:00,27.00358,52.58598,14.5,341.6,341.0,MS CORAL,passenger,81.3,6.7,0
504826601,2026-08-26 01:40:00,27.04172,52.57196,14.6,342.2,343.0,MS CORAL,passenger,81.3,6.7,0
504826601,2026-08-26 01:50:00,27.08023,52.5578,14.5,342.5,336.0,MS CORAL,passenger,81.3,6.7,0
504826601,2026-08-26 02:00:00,27.1186,52.54368,14.4,339.7,342.0,MS CORAL,passenger,81.3,6.7,0
504826601,2026-08-26 02:10:00,27.15646,52.52975,14.4,342.9,345.0,MS CORAL,passenger,81.3,6.7,0
504826601,2026-08-26 02:20:00,27.19456,52.51572,14.5,341.4,343.0,MS CORAL,passenger,81.3,6.7,0
504826601,2026-08-26 02:30:00,27.23279,52.50164,14.3,341.9,345.0,MS CORAL,passenger,81.3,6.7,0
504826601,2026-08-26 02:40:00,27.27054,52.48773,14.3,342.7,344.0,MS CORAL,passenger,81.3,6.7,0
504826601,2026-08-26 02:50:00,27.23281,52.50162,14.2,162.8,164.0,MS CORAL,passenger,81.3,6.7,0
504826601,2026-08-26 03:00:00,27.19534,52.51542,14.5,161.1,159.0,MS CORAL,passenger,81.3,6.7,0
504826601,2026-08-26 03:10:00,27.15717,52.52947,14.3,162.4,159.0,MS CORAL,passenger,81.3,6.7,0
504826601,2026-08-26 03:20:00,27.11942,52.54336,14.6,160.6,161.0,MS CORAL,passenger,81.3,6.7,0
504826601,2026-08-26 03:30:00,27.08103,52.55748,14.5,164.3,158.0,MS CORAL,passenger,81.3,6.7,0
504826601,2026-08-26 03:40:00,27.04286,52.57151,14.8,162.0,163.0,MS CORAL,passenger,81.3,6.7,0
504826601,2026-08-26 03:50:00,27.00378,52.58587,14.5,162.3,161.0,MS CORAL,passenger,81.3,6.7,0
504826601,2026-08-26 04:00:00,26.9656,52.5999,14.8,161.4,165.0,MS CORAL,passenger,81.3,6.7,0
504826601,2026-08-26 04:10:00,26.92654,52.61425,14.3,161.8,159.0,MS CORAL,passenger,81.3,6.7,0
504826601,2026-08-26 04:20:00,26.88887,52.62808,14.6,163.3,162.0,MS CORAL,passenger,81.3,6.7,0
504826601,2026-08-26 04:30:00,26.85047,52.64217,14.4,160.8,161.0,MS CORAL,passenger,81.3,6.7,0
504826601,2026-08-26 04:40:00,26.81249,52.65611,14.0,161.0,163.0,MS CORAL,passenger,81.3,6.7,0
504826601,2026-08-26 04:50:00,26.77544,52.6697,14.8,164.7,160.0,MS CORAL,passenger,81.3,6.7,0
504826601,2026-08-26 05:00:00,26.73647,52.68399,14.8,162.1,161.0,MS CORAL,passenger,81.3,6.7,0
504826601,2026-08-26 05:10:00,26.69742,52.6983,14.6,161.9,162.0,MS CORAL,passenger,81.3,6.7,0
504826601,2026-08-26 05:20:00,26.73581,52.68422,14.3,340.5,337.0,MS CORAL,passenger,81.3,6.7,0
504826601,2026-08-26 05:30:00,26.77364,52.67035,14.6,341.6,340.0,MS CORAL,passenger,81.3,6.7,0
504826601,2026-08-26 05:40:00,26.81217,52.65621,14.4,342.7,342.0,MS CORAL,passenger,81.3,6.7,0
504826601,2026-08-26 05:50:00,26.85028,52.64222,14.3,343.1,347.0,MS CORAL,passenger,81.3,6.7,0
504826601,2026-08-26 06:00:00,26.88794,52.62839,14.6,342.8,346.0,MS CORAL,passenger,81.3,6.7,0
504826601,2026-08-26 06:10:00,26.92637,52.61428,14.7,342.5,344.0,MS CORAL,passenger,81.3,6.7,0
504826601,2026-08-26 06:20:00,26.96522,52.60001,14.6,340.8,344.0,MS CORAL,passenger,81.3,6.7,0
504826601,2026-08-26 06:30:00,27.00366,52.58588,14.1,341.1,346.0,MS CORAL,passenger,81.3,6.7,0
504826601,2026-08-26 06:40:00,27.04086,52.5722,14.7,343.4,341.0,MS CORAL,passenger,81.3,6.7,0
504826601,2026-08-26 06:50:00,27.07952,52.55798,14.2,341.6,342.0,MS CORAL,passenger,81.3,6.7,0
504826601,2026-08-26 07:00:00,27.11686,52.54424,14.5,343.0,341.0,MS CORAL,passenger,81.3,6.7,0
504826601,2026-08-26 07:10:00,27.15501,52.5302,14.5,340.9,343.0,MS CORAL,passenger,81.3,6.7,0
504826601,2026-08-26 07:20:00,27.19334,52.51609,14.4,341.1,341.0,MS CORAL,passenger,81.3,6.7,0
504826601,2026-08-26 07:30:00,27.23145,52.50205,14.4,341.6,347.0,MS CORAL,passenger,81.3,6.7,0
504826601,2026-08-26 07:40:00,27.26942,52.48806,14.4,341.6,336.0,MS CORAL,passenger,81.3,6.7,0
504826601,2026-08-26 07:50:00,27.23139,52.50207,14.2,161.6,160.0,MS CORAL,passenger,81.3,6.7,0
504826601,2026-08-26 08:00:00,27.19388,52.51588,14.8,161.7,166.0,MS CORAL,passenger,81.3,6.7,0
504826601,2026-08-26 08:10:00,27.15486,52.53024,14.5,161.9,162.0,MS CORAL,passenger,81.3,6.7,0
504826601,2026-08-26 08:20:00,27.11672,52.54427,14.4,163.6,155.0,MS CORAL,passenger,81.3,6.7,0
